일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2016/01/07","23260","-240","-1.02","23320","23660","23020","282388","329335893500","171309128931000","147299337"
"2016/01/06","23500","-660","-2.73","24160","24160","23360","366752","433569054000","173076720975000","147299337"
"2016/01/05","24160","60","0.25","24040","24360","23720","216002","260737452839","177937599096000","147299337"
"2016/01/04","24100","-1100","-4.37","25200","25200","24100","306939","375331217000","177495701085000","147299337"
"2015/12/30","25200","120","0.48","25200","25440","25080","203958","257149317000","185597164620000","147299337"
"2015/12/29","25080","-240","-0.95","25300","25320","24820","232944","291928971153","184713368598000","147299337"
"2015/12/28","25320","-380","-1.48","25700","25780","25320","227230","289386161000","186480960642000","147299337"
"2015/12/24","25700","-200","-0.77","25900","26000","25700","156151","202301387000","189279648045000","147299337"
"2015/12/23","25900","60","0.23","25840","25980","25640","207148","268004981000","190752641415000","147299337"
"2015/12/22","25840","240","0.94","25600","25840","25340","206192","263853528630","190310743404000","147299337"
"2015/12/21","25600","40","0.16","25560","25700","25220","160466","204488795000","188543151360000","147299337"
"2015/12/18","25560","-240","-0.93","25300","25760","25280","168369","215063574000","188248552686000","147299337"
"2015/12/17","25800","-180","-0.69","26020","26160","25500","174677","225423872000","190016144730000","147299337"
"2015/12/16","25980","440","1.72","25560","26200","25560","207962","270166287000","191341838763000","147299337"
"2015/12/15","25540","320","1.27","25220","25600","25200","175494","223088823000","188101253349000","147299337"
"2015/12/14","25220","-460","-1.79","25460","25460","25100","222801","281971885000","185744463957000","147299337"
"2015/12/11","25680","20","0.08","25660","25900","25440","206729","265731332500","189132348708000","147299337"
"2015/12/10","25660","400","1.58","25260","25860","25260","303867","389145931000","188985049371000","147299337"
"2015/12/09","25260","20","0.08","25240","25500","25240","181812","230275848000","186039062631000","147299337"
"2015/12/08","25240","0","0.00","25240","25440","25240","138322","174914478000","185891763294000","147299337"
"2015/12/07","25240","-140","-0.55","25380","25500","25240","196107","248640873010","185891763294000","147299337"
"2015/12/04","25380","-420","-1.63","25500","25600","25340","192711","245141643000","186922858653000","147299337"
"2015/12/03","25800","-200","-0.77","25900","25940","25720","166695","215155295000","190016144730000","147299337"
"2015/12/02","26000","-420","-1.59","26420","26440","25880","229628","300783972034","191489138100000","147299337"
"2015/12/01","26420","740","2.88","25880","26440","25760","252113","330169478460","194582424177000","147299337"
"2015/11/30","25680","-860","-3.24","26500","26500","25680","534006","688591517000","189132348708000","147299337"
"2015/11/27","26540","-160","-0.60","26900","26980","26540","169854","227250533000","195466220199000","147299337"
"2015/11/26","26700","720","2.77","25980","26800","25980","185800","246735257440","196644614895000","147299337"
"2015/11/25","25980","0","0.00","26000","26200","25980","142627","186007772000","191341838763000","147299337"
"2015/11/24","25980","340","1.33","25640","26100","25640","159560","206162935396","191341838763000","147299337"
"2015/11/23","25640","-60","-0.23","25700","26040","25620","198820","256507494120","188837750034000","147299337"
"2015/11/20","25700","-80","-0.31","25780","25920","25560","168720","217411346000","189279648045000","147299337"
"2015/11/19","25780","160","0.62","25800","25800","25420","192850","247670197000","189868845393000","147299337"
"2015/11/18","25620","220","0.87","25440","25800","25440","167735","214991365000","188690450697000","147299337"
"2015/11/17","25400","140","0.55","25500","25800","25400","186184","237976293000","187070157990000","147299337"
"2015/11/16","25260","-740","-2.85","25820","25820","25260","275705","350627796978","186039062631000","147299337"
"2015/11/13","26000","-340","-1.29","26340","26340","26000","177677","232616108000","191489138100000","147299337"
"2015/11/12","26340","-320","-1.20","26660","26680","26340","157417","208970207000","193993226829000","147299337"
"2015/11/11","26660","240","0.91","26420","26900","26420","140449","186949757000","196350016221000","147299337"
"2015/11/10","26420","-460","-1.71","26720","26820","26280","197551","262593404000","194582424177000","147299337"
"2015/11/09","26880","120","0.45","26760","26880","26420","185661","247965324000","197970308928000","147299337"
"2015/11/06","26760","-80","-0.30","26860","26960","26600","164322","220139354290","197086512906000","147299337"
"2015/11/05","26840","240","0.90","26600","27080","26600","173042","232025033000","197675710254000","147299337"
"2015/11/04","26600","-440","-1.63","27040","27220","26520","281070","376503986000","195908118210000","147299337"
"2015/11/03","27040","-620","-2.24","27620","27620","27000","301840","412698462000","199148703624000","147299337"
"2015/11/02","27660","220","0.80","27700","27860","27480","386546","534841658588","203714983071000","147299337"
"2015/10/30","27440","940","3.55","26900","27800","26820","509385","696484928078","202094690364000","147299337"
"2015/10/29","26500","340","1.30","26600","27840","26480","630471","851290730000","195171621525000","147299337"
"2015/10/28","26160","200","0.77","25880","26160","25820","271303","352958729889","192667532796000","147299337"
"2015/10/27","25960","120","0.46","25640","25980","25620","132241","171107859000","191194539426000","147299337"
"2015/10/26","25840","60","0.23","25960","25960","25440","152165","195788713000","190310743404000","147299337"
"2015/10/23","25780","180","0.70","26000","26000","25560","263071","339560805904","189868845393000","147299337"
"2015/10/22","25600","200","0.79","25600","25900","25380","230673","295541418000","188543151360000","147299337"
"2015/10/21","25400","80","0.32","25300","25640","25180","139567","177599116000","187070157990000","147299337"
"2015/10/20","25320","200","0.80","25200","25460","25120","150347","190408451000","186480960642000","147299337"
"2015/10/19","25120","-180","-0.71","25140","25300","24980","117070","147113315000","185007967272000","147299337"
"2015/10/16","25300","-80","-0.32","25300","25380","25180","143968","181975625421","186333661305000","147299337"
"2015/10/15","25380","300","1.20","24880","25640","24860","248503","316552178152","186922858653000","147299337"
"2015/10/14","25080","40","0.16","24960","25200","24740","175051","218549433000","184713368598000","147299337"
"2015/10/13","25040","-160","-0.63","25200","25440","24960","198000","248520230556","184418769924000","147299337"
"2015/10/12","25200","-200","-0.79","25200","25260","24940","378974","476484062000","185597164620000","147299337"
"2015/10/08","25400","380","1.52","25000","25580","25000","570677","720360301793","187070157990000","147299337"
"2015/10/07","25020","2000","8.69","23960","25040","23720","799502","975337951000","184271470587000","147299337"
"2015/10/06","23020","720","3.23","22600","23100","22540","382987","438862988000","169541536887000","147299337"
"2015/10/05","22300","-80","-0.36","22380","22620","22300","241935","271768271104","164238760755000","147299337"
"2015/10/02","22380","-300","-1.32","22240","22660","22240","274302","307616065774","164827958103000","147299337"
"2015/10/01","22680","0","0.00","22800","22900","22420","241041","273836996185","167037448158000","147299337"
"2015/09/30","22680","440","1.98","22000","22680","21800","458936","513149890680","167037448158000","147299337"
"2015/09/25","22240","-280","-1.24","22400","22500","22180","209160","233004771936","163796862744000","147299337"
"2015/09/24","22520","-100","-0.44","22520","22700","22500","132721","149900843640","165859053462000","147299337"
"2015/09/23","22620","-280","-1.22","22880","22880","22500","197649","224129030950","166595550147000","147299337"
"2015/09/22","22900","-100","-0.43","22860","23000","22600","250675","285924984600","168657740865000","147299337"
"2015/09/21","23000","-800","-3.36","23260","23460","23000","205359","237871174942","169394237550000","147299337"
"2015/09/18","23800","660","2.85","22900","23840","22700","436270","511386150609","175286211030000","147299337"
"2015/09/17","23140","100","0.43","23060","23140","22880","273960","315682187524","170425332909000","147299337"
"2015/09/16","23040","580","2.58","22420","23140","22420","343763","393729841969","169688836224000","147299337"
"2015/09/15","22460","-20","-0.09","22280","22560","22260","232956","261231772145","165417155451000","147299337"
"2015/09/14","22480","180","0.81","22400","22480","22200","167073","186737219000","165564454788000","147299337"
"2015/09/11","22300","-380","-1.68","22520","22660","22300","204167","229170227000","164238760755000","147299337"
"2015/09/10","22680","-260","-1.13","22600","22780","22360","362568","409925544192","167037448158000","147299337"
"2015/09/09","22940","320","1.41","22920","22940","22720","259376","291480989000","168952339539000","147299337"
"2015/09/08","22620","380","1.71","22260","22720","22120","182330","205217540000","166595550147000","147299337"
"2015/09/07","22240","-340","-1.51","22580","22580","22100","191805","213584148000","163796862744000","147299337"
"2015/09/04","22580","140","0.62","22880","22880","22360","251734","284639223920","166300951473000","147299337"
"2015/09/03","22440","640","2.94","22040","22460","21860","305142","339788356696","165269856114000","147299337"
"2015/09/02","21800","100","0.46","21380","21900","21300","312683","339067518000","160556277330000","147299337"
"2015/09/01","21700","-80","-0.37","21780","21960","21620","240372","261756033000","159819780645000","147299337"
"2015/08/31","21780","160","0.74","21420","21780","21040","408309","438213109000","160408977993000","147299337"
"2015/08/28","21620","280","1.31","21720","21720","21460","462223","499056153000","159230583297000","147299337"
"2015/08/27","21340","0","0.00","21640","21720","21260","495388","530987178652","157168392579000","147299337"
"2015/08/26","21340","-240","-1.11","21360","21480","21000","558952","593539008055","157168392579000","147299337"
"2015/08/25","21580","0","0.00","21580","22140","21340","392519","426735974000","158935984623000","147299337"
"2015/08/24","21580","-440","-2.00","21760","22300","20660","448592","482172020800","158935984623000","147299337"
"2015/08/21","22020","-760","-3.34","21980","22560","21920","408851","453472121000","162176570037000","147299337"
"2015/08/20","22780","-300","-1.30","23260","23420","22600","216119","248646764000","167773944843000","147299337"
"2015/08/19","23080","460","2.03","23380","23520","22820","401415","466218834000","169983434898000","147299337"
